startTime,activeRegionNum,instruments,cmeAnalyses,linkedEvents,note,N/S,E/W
2017-10-18 05:48:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,0,"The source is an eruption seen at 05:32 off limb in the SE of SDO, characterized by an ejection of a large amount of bright material (visible particularly well in 171, but also in 193 and 304). The eruption is also visible in EUVI A in the active region close to disk center. There is a data gap in EUVI A from 03:35 - 07:55 during which the eruption started. The large filament in the center of the AR has erupted, extended dimming regions can be seen mostly to the SW of the AR and a post-eruptive arcade where the filament was located.",,
2017-10-18 07:48:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3', 'STEREO A: SECCHI/COR2']",1,1,The source is an eruption near the western-disk center in STA EUVI that occurred at some point during a data gap from 03:35 to 07:55. There is significant dimming in the region after the gap. It has the same source as the CME with start time 2017-10-18T05:48Z.,,
2017-10-18 15:06:00,,"['SOHO: LASCO/C3', 'SOHO: LASCO/C2']",1,0,The source is the active region seen slightly to the west disk center in STA EUVI 195. It may be a continuation of outflow following the 05:48Z and 07:48Z CMEs today.,,
2017-10-19 13:54:00,,['STEREO A: SECCHI/COR2'],1,0,The source is likely a filament eruption in the NE of STA EUVI 195 around 12:35Z. CME is narrow as seen from STA cor2.,,
2017-10-21 00:12:00,12685.0,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3', 'STEREO A: SECCHI/COR2']",1,1,"The source is an eruption visible in STA EUVI around 2017-10-20T23:15Z in the SE, characterized by rapid dimming in the region.",-10.0,80.0
2017-10-21 01:18:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3', 'STEREO A: SECCHI/COR2']",1,0,"The source is visible around 00:10Z at the equator on the East limb in SDO AIA 171, showing rising loops.",0.0,90.0
2017-10-21 20:12:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3', 'STEREO A: SECCHI/COR2']",1,0,"Source is far-sided AR, field line movement can be seen in the east limb of 171.",15.0,91.0
2017-10-25 00:54:00,,['STEREO A: SECCHI/COR2'],1,0,The source is unclear due to a long data gap in STA imagery for the entirety of 10-24.,,
2017-11-03 02:48:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3', 'STEREO A: SECCHI/COR2']",1,0,"Some opening field lines can be seen around 02:36Z in SDO AIA 193, but they are hard to see and the source is most likely beyond the west limb of SDO imagery and on or near the east limb of STA EUVI imagery. There is a data gap in STA EUVI imagery from 2017-11-02T16:55Z to 2017-11-03T05:15Z, and a data gap in STA cor2 from 16:54-05:39Z, so the potential source and the beginning of the CME cannot be seen from STA.",,
2017-11-04 08:09:00,,"['STEREO A: SECCHI/COR2', 'SOHO: LASCO/C2']",1,0,"Source is unclear, likely from the currently invisible region beyond range of STA Cor2 & SOHO's view (longitude of 138 is within this, as STA's current plane of sky is at 145 longitude).",,
2017-11-08 17:00:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3', 'STEREO A: SECCHI/COR2']",1,0,"The source location was behind the limb so the exact source could not be found. Because of this, the longitude field in the CME analysis portion was left blank. The associated eruption was a slow release of material that can be seen at around 12:21Z in SDO - AIA 171.",,
2017-11-10 06:23:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3', 'STEREO A: SECCHI/COR2']",1,1,"Opening field lines can be seen beyond the NW limb of SDO AIA 171 starting around 04:06Z, but a source on the disk could not be found.",,
2017-11-10 08:00:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3', 'STEREO A: SECCHI/COR2']",1,0,"The source is a filament eruption in the north east quadrant ~ N30E40 (east of apparent Coronal Hole).
The eruption can be seen in:
1. SDO AIA 304 starting 06:42Z as a filament lift off
2. STA EUVI 195 starting 07:05Z as a opening magnetic loop structure to the NORTHWEST
3. SDO AIA 193 around 08:00Z, faint dimming (SDO AIA 211 shows much greater dimming)
 
The mentioned Coronal Hole above may have an effect on CME.",30.0,40.0
2017-11-15 13:25:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,0,Associated eruption is a filament eruption visible in AIA 304 at the NW limb starting ~05:00Z (slow rise phase starts a few hours earlier). Filament lift off is also visible in AIA 171 and 193 and with some post-eruptive brightenings in the NW. The northern part of the eruption is on the disk the southern part is probably behind the limb. Resultant CME is very faint and narrow with little structure.,,
2017-11-16 14:54:00,12687.0,['STEREO A: SECCHI/COR2'],1,0,"Source is unclear.
There is some field line evolution and possible opening fields near the AR at the west limb in EUVI 195 around 10:00Z.",,
2017-11-16 21:54:00,,"['STEREO A: SECCHI/COR2', 'SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,0,"The source is an eruption best seen in the SE of SDO AIA 193 as dimming and in SDO AIA 171 as opening field lines around 18:55Z. There is a data gap in SOHO LASCO C2 from 19:00Z-22:12Z, and a small data gap in STA cor2 from 20:54-21:54, so an accurate start time could not be determined.",,
2017-11-20 12:30:00,,['SOHO: LASCO/C2'],1,0,"This seems to be associated with the eruption in the NW starting around 12:30Z visible in 193 and 304 as material lift off with some post-eruptive arcades and brightening. The images in SWPC_CAT were not clear, so the CME was hard to measure.",,
2017-11-23 07:48:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,0,,,
2017-11-25 06:54:00,,"['STEREO A: SECCHI/COR2', 'SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,0,The source is an eruption visible in all SDO/STA imagers starting around 05:06 in the center of SDO. It presents as rapid dimming in the region.,,
2017-11-29 06:00:00,,['SOHO: LASCO/C2'],1,0,Associated eruption was a very slow liftoff of material in the NW quadrant of SDO (best visible in 304) which occurred over the course of the day.,35.0,-30.0
2017-12-01 00:00:00,,"['STEREO A: SECCHI/COR2', 'SOHO: LASCO/C3']",1,0,"It is hard to determine the proper start time due to another CME beginning at 11-30-17T22:24 just before this one. This earlier CME was more northern, and blended with this CME. The source eruption can be seen in SDO - AIA 304 and 171 in the SW region starting around 2017-12-01T0:49Z. The eruption was characterized by a opening in AIA 304 along with an ejection like opening of magnetic field lines in AIA 171.  The earlier source was in AIA 304, on the NW region starting at 2017-11-30T14:07Z, characterized by an ejection to the west. Measurements here are for the only leading edge between the two CMEs visible in difference imaging.",,
2017-12-08 00:00:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3', 'STEREO A: SECCHI/COR2']",1,0,"After the data gap in STA EUVI 195 from 2017-12-07T16:45Z to 2017-12-07T22:35Z, there are some open field lines that indicate an eruption and some post eruption arcades from the AR that is near the east limb. CME was faint in SOHO C3 and well defined in STA cor2.",,
2017-12-15 11:00:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,0,"There is no source eruption visible in SDO AIA or STA EUVI for this CME. Best fit measurements suggest it may be from ~130, in the dark region currently unseen by both SDO/STA, but we cannot be sure.",,
2017-12-15 14:48:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3', 'STEREO A: SECCHI/COR2']",1,0,"Source is a filament eruption centered around S20E30, visible lifting off beginning around 12:28 in SDO AIA 304, also showing dimming and post-eruptive arcades in AIA 193/171.",-20.0,30.0
2017-12-18 23:12:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3', 'STEREO A: SECCHI/COR2']",0,0,,10.0,90.0
2017-12-21 00:12:00,12692.0,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3', 'STEREO A: SECCHI/COR2']",1,0,"Source seems to be the AR2692, which has been mildly active.",,
2017-12-21 08:48:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3', 'STEREO A: SECCHI/COR2']",1,0,"The eruption seems to be at a lower latitude than expected, since the erupted material travels south. A preliminary measurement was done using swpc_cat only using STA POS, and the CME was measured to be 257 km/s.",,
2017-12-28 23:12:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3', 'STEREO A: SECCHI/COR2']",1,0,Source is an eruption from around N10E90 linked to a B8.3 flare.,10.0,90.0
2017-12-29 13:25:00,,"['SOHO: LASCO/C2', 'STEREO A: SECCHI/COR2']",1,0,Source is some opening field lines seen in SDO AIA 171 and movement of material around 12:25Z behind the NW limb.,,
2018-01-01 00:39:00,,"['STEREO A: SECCHI/COR2', 'SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,0,Both the source and start time of this CME are unclear. The actual start time is between 2017-12-31T17:00Z and 2018-01-01T00:39Z.,,
2018-01-22 03:12:00,12696.0,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3', 'STEREO A: SECCHI/COR2']",1,0,CME associated with a B9.6 flare from AR 2696.  CME had a very irregular form and could only be measured using SOHO images.,-12.0,-58.0
2018-01-28 18:24:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3', 'STEREO A: SECCHI/COR2']",1,0,"The source is an eruption characterized by slow rising material and opening field lines seen off the northeast limb of STA EUVI 195 around 16:25Z. Signatures of this eruption also visible in AIA 171 at ~20.00 at the NW limb, rotational field line movement. Source region of the CME is located behind the limb for both STA and SDO.",,
2018-02-04 23:54:00,,"['STEREO A: SECCHI/COR2', 'SOHO: LASCO/C2']",1,0,"Source is characterized by opening field lines off of the SE limb in SDO 171, seen starting around 17:00. This corresponds with activity from a back-sided AR, located around S08W40 in STA EUVI 195.",,
2018-02-12 01:25:00,12699.0,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3', 'STEREO A: SECCHI/COR2']",1,1,This partial halo CME is associated with a long duration C1.5 flare peaking at 1:35Z from AR2699. It was followed by a large eruption characterized by dimming and opening field lines best seen in SDO AIA 193 and post eruptive arcades best seen in SDO AIA 171.,-10.0,-5.0
2018-02-17 04:00:00,12699.0,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,0,"Source is an eruption in AR2699, visible in SDO 171 around 00:45 as rising loops off the limb. The event is very faint.",,
2018-02-19 15:48:00,,"['SOHO: LASCO/C2', 'STEREO A: SECCHI/COR2']",1,0,"Source is indicated by opening field lines and rising loops visible in SDO 171 off of the western limb at 15:12Z. Large opening field lines also seen off the eastern limb in STA EUVI 195, putting the source in the blind spot somewhere between 90 and 150 degrees longitude.",,
2018-02-25 07:09:00,,"['STEREO A: SECCHI/COR2', 'SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,0,Source is a slow-going streamer blowout showing continual gradual motion that picked up more quickly around 2018-02-25T07:09Z. No clear signature in EUV imagery.,,
2018-03-02 01:25:00,12700.0,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3', 'STEREO A: SECCHI/COR2']",1,0,This CME is associated with a B6.8 flare peaking at 00:52Z from AR 2700 and an eruption characterized by opening field lines and dimming in SDO AIA 193 and 171.,5.0,-60.0
2018-03-05 23:39:00,,['STEREO A: SECCHI/COR2'],1,1,"First seen in STA Cor2 at 2018-03-05T23:39Z, but this is after a data gap from 19:30Z to 23:30Z so the true start time is uncertain. The source is likely the long-duration filling in of the dim CH region visible in the South of AIA 193, centered around longitude -10, beginning around 18:00 on 2018-03-05. The CME is also visible as a faint partial halo to the SW in C2/C3, but not visible in the difference imaging.",,
2018-03-06 23:54:00,,['STEREO A: SECCHI/COR2'],1,0,Source is a filament lift off best seen in SDO AIA 304 from S10E25 at 2018-03-06T16:30Z. Start time is after the data gap from 2018-03-06T19:39Z to 2018-03-06T23:54Z in STA cor2 imagery. It is not visible in SOHO LASCO C2 or C3 imagery.,,
2018-03-12 14:00:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3', 'STEREO A: SECCHI/COR2']",1,0,"Source could be a small and faint eruption S25E35 starting around 11:55 today, seen in 171.",,
2018-03-24 11:00:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,0,"The source is unclear, but could be an eruption slightly behind the western limb in SDO 171 around 08:00, visible as opening field lines.",,
2018-03-25 17:54:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3', 'STEREO A: SECCHI/COR2']",1,0,Source is some faint motion in the field lines behind the west limb visible in AIA 171 beginning around 12:00 and continuing slowly for several hours.,,
2018-03-26 10:48:00,,['SOHO: LASCO/C2'],1,0,Source is a back-sided eruption seen near center disk in STA EUVI 195 around 09:15Z.,,
2018-03-27 05:24:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,0,"Source location seems to be a slow eruption from the far-sided AR that occurred during a STA data gap (can be seen after gap, around 03-27T06:05).  AR is currently close to disk-center in EUVI.",,
2018-03-29 13:25:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3', 'STEREO A: SECCHI/COR2']",1,0,"This CME started as a gradual streamer blowout to the NE of SOHO LASCO C2. The source may be some mild activity near a thin, far sided coronal hole, or an eruption in STA EUVI 195 during the data gap from 2018-03-28T20:05Z to 2018-03-28T23:35Z. Around 23:54Z, after a data gap from 2018-03-29T19:54Z to 2018-03-29T23:54Z in STA cor2, the streamer blowout really picks up, and a faint partial halo can be seen in STA cor2 and SOHO LASCO C3. The partial halo is visible starting around 2018-03-30T1:42Z in SOHO LASCO C3.",,
2018-03-30 08:48:00,12703.0,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3', 'STEREO A: SECCHI/COR2']",1,1,"This CME is associated with a C4.6 flare and eruption characterized by opening field lines best seen in the SE of SDO AIA 193, also seen in the west of STA EUVI 195.",-10.0,70.0
2018-03-31 09:48:00,12703.0,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3', 'STEREO A: SECCHI/COR2']",1,0,"The source is an eruption from AR 2703 around 09:00 visible in SDO 171, 193.",,
2018-04-14 19:48:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3', 'STEREO A: SECCHI/COR2']",1,0,"Source is from a far-sided eruption starting at 04-14T19:00Z, N10E-93, (N10W25 as seen by STA EUVI).",,
2018-04-15 05:24:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3', 'STEREO A: SECCHI/COR2']",1,0,"Source is a far-sided eruption starting around 04:35, aroun N10E-93, (N10W25 as seen by STA EUVI).",,
2018-04-17 07:09:00,,"['STEREO A: SECCHI/COR2', 'SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,0,"The source is an eruption showing motion in the field lines behind the SE limb as seen from STA EUVI 195 beginning at 04:05Z. Rising material and opening field lines are also visible off the SW limb in AIA 171 starting to pick up around 05:00Z. Only measured with few STA frames so far, should be remeasured when SOHO frames are available.",,
2018-05-03 17:24:00,,['STEREO A: SECCHI/COR2'],1,1,The source is an eruption east of disk center in STA EUVI around 16:05.,,
2018-05-18 06:12:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,0,"Material outflow starting around 1:42Z, seen in the SW of SDO 171. Attributed to some darkening and filament rising, seen in the SW quadrant of SDO 193.",,
2018-05-19 02:00:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3', 'STEREO A: SECCHI/COR2']",1,0,The source is unclear but likely stems from an eruption in the NE active region in STA EUVI during a data gap from 05-18T21:05Z to 05-19T01:45Z. Appeared as a partial halo in STA Cor2.,,
2018-05-29 21:24:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,0,"Source is an eruption with rising material at 14:00Z off the west limb of SDO AIA 171 imagery. It is faintly visible in the SOHO LASCO C2/C3 images and barely visible, if not visible at all, in STA cor2.",,
2018-05-30 03:24:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,0,Source is an eruption beyond the east limb characterized by opening field lines best seen in SDO AIA 171 around 2:40Z. This eruption can also be seen near disk center of STA EUVI 195 with some dimming and post eruptive arcades after a data gap from 2018-05-29T21:05Z to 2018-05-30T03:05Z.,,
2018-05-31 14:12:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3', 'STEREO A: SECCHI/COR2']",1,1,Source was an eruption around 13:05 in the AR near disk center in STA EUVI.,,
2018-06-14 17:36:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3', 'STEREO A: SECCHI/COR2']",1,0,"Source is a filament eruption that was seen hanging in SDO 171 and 304 around the SW limb.  It erupted around 06-14T13:30Z.
CME can be seen pushing part of an existing streamer along with it (see C2 frames).",,
2018-06-15 18:25:00,12713.0,['SOHO: LASCO/C3'],1,0,"There is no notable eruption associated with this CME, but the source is potentially related to some minor activity from AR2713 seen at 17:55Z in SDO 131.",5.0,33.0
2018-06-17 09:00:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3', 'STEREO A: SECCHI/COR2']",1,0,The source was off-limb opening field lines in the south west most apparent at 2018-06-17T19:30Z in SDO AIA 171.,,
2018-06-19 23:12:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3', 'STEREO A: SECCHI/COR2']",1,0,"The CME is a streamer blowout, so there was no clear lower coronal signature in the solar disk. The likely signatures are the movement of the streamer yesterday and a brightening of the coronal hole in the northeast of the solar disk visible in 193 A at about 2018-06-19T22:00Z.",,
2018-06-20 23:12:00,12714.0,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,0,,10.0,-100.0
2018-06-24 07:36:00,12715.0,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3', 'STEREO A: SECCHI/COR2']",1,0,,5.0,-91.0
2018-07-05 04:39:00,,['STEREO A: SECCHI/COR2'],1,1,The source was the filament eruption visible in SDO 304 north of center disk at 2018-07-05T00:18Z there are also opening field lines and dimming visible in SDO 193. The filament eruption is also visible in EUVI A 304 off the west limb.,12.0,11.0
2018-07-05 11:36:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3', 'STEREO A: SECCHI/COR2']",1,0,"There is a filament eruption off the northwest limb at about 2018-07-05T11:16Z, visible in both SDO 304 A and SDO 171 A. There are also opening field lines off the east limb in EUVI A at about 2018-07-05T11:15Z.",,
2018-07-10 08:54:00,,['STEREO A: SECCHI/COR2'],1,0,Start time is unclear as the CME has no clear leading edge.,,
2018-07-17 21:36:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3', 'STEREO A: SECCHI/COR2']",1,0,Source region is probably on the back side.,,
2018-08-02 10:00:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3', 'STEREO A: SECCHI/COR2']",1,0,,40.0,90.0
2018-08-11 12:09:00,,"['STEREO A: SECCHI/COR2', 'SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,0,Source is unclear. Possibly associated with very faint dimming seen to the NW in STA EUVI 195 around 2018-08-11T09:00Z.,,
2018-08-19 07:54:00,12718.0,"['SOHO: LASCO/C2', 'STEREO A: SECCHI/COR2']",1,0,The source is an eruption in AR 2718 around 2018-08-19T05:30Z.,,
